P_E_base,P_E_patch_A,P_E_patch_C,P_O_base,P_O_patch_A,P_O_patch_C,P_rest_base,P_rest_patch_A,P_rest_patch_C,active_latent_count,active_latent_frac,aligned_spans,all_arms_success,analysis_included,base_margin,base_pred,clt_delta_cosine_raw_C,clt_delta_cosine_raw_D,clt_delta_norm_C,clt_delta_norm_D,clt_delta_norm_ratio_C,clt_delta_norm_ratio_D,dPE_A,dPE_C,dPO_A,dPO_C,dPrest_A,dPrest_C,d_BA,d_CA,d_CA_logPE,d_CA_logPO,d_CCp,d_DA,d_DDp,decomp_exp_delta_logit_target_mean_A,decomp_exp_delta_logit_target_mean_C,decomp_exp_delta_logprob_target_mean_A,decomp_exp_delta_logprob_target_mean_C,decomp_exp_delta_logz_mean_A,decomp_exp_delta_logz_mean_C,decomp_exp_kl_base_to_patch_mean_A,decomp_exp_kl_base_to_patch_mean_C,decomp_exp_rms_logit_change_mean_A,decomp_exp_rms_logit_change_mean_C,decomp_other_delta_logit_target_mean_A,decomp_other_delta_logit_target_mean_C,decomp_other_delta_logprob_target_mean_A,decomp_other_delta_logprob_target_mean_C,decomp_other_delta_logz_mean_A,decomp_other_delta_logz_mean_C,decomp_other_kl_base_to_patch_mean_A,decomp_other_kl_base_to_patch_mean_C,decomp_other_rms_logit_change_mean_A,decomp_other_rms_logit_change_mean_C,delta_score_exp_A,delta_score_exp_B,delta_score_exp_C,delta_score_exp_CI,delta_score_exp_Cp,delta_score_exp_D,delta_score_exp_Dp,delta_score_exp_RI,delta_score_other_A,delta_score_other_B,delta_score_other_C,delta_score_other_CI,delta_score_other_Cp,delta_score_other_D,delta_score_other_Dp,delta_score_other_RI,direction,dlogPE_A,dlogPE_C,dlogPO_A,dlogPO_C,donor_expected_label,donor_span_len,effect_A,effect_B,effect_C,effect_CI,effect_Cp,effect_D,effect_Dp,effect_RI,error_A,error_B,error_C,error_CI,error_Cp,error_D,error_Dp,error_RI,fidelity_cosine,fidelity_rel_l2,fidelity_rel_mse,fidelity_rel_mse_warn,gate_activation_pass,gate_activation_ratio,gate_clt_effect_abs_diff_C,gate_clt_effect_abs_diff_D,gate_clt_equiv_pass,gate_identity_abs_effect_clt,gate_identity_abs_effect_raw,gate_identity_pass,gate_margin_abs_diff,gate_margin_pass,gate_score_abs_diff_exp,gate_score_abs_diff_other,gate_score_pass,invariant_all_pass,layer,other_label,pair_id,primary_base_logodds_residual,primary_cancellation_pass,primary_cancellation_pass_flag,primary_candidate_count_equal,primary_candidate_count_expected,primary_candidate_count_other,primary_delta_m_from_logodds_A,primary_delta_m_from_logodds_C,primary_delta_m_residual_A,primary_delta_m_residual_C,primary_expected_all_single,primary_labels_binary,primary_logodds_applicable,primary_logodds_applicable_flag,primary_logodds_reason,primary_no_duplicates_expected,primary_no_duplicates_other,primary_other_all_single,primary_same_scored_position,primary_static_applicable,primary_token_sets_disjoint,raw_delta_norm,raw_delta_norm_small,receiver_expected_label,receiver_span_len,recon_norm_ratio,sign_agree_BA,sign_agree_CA,sign_agree_CCp,sign_agree_DA,sign_agree_DDp,success_A,success_B,success_C,success_CI,success_Cp,success_D,success_Dp,success_RI,target,target_occurrence
5.040759853437701e-06,1.0547750837012021e-05,3.2277449013499417e-06,0.00015315967823081807,8.051681547294937e-05,4.143396785976176e-05,0.9998417995619158,0.9999089354336901,0.9999553382872389,62,0.0037841796875,True,True,True,-3.413924190446913,game,0.5718274688287691,0.5718274272137207,30.184284210205078,30.184284210205078,0.6212009422159472,0.6212009422159472,5.5069909835743205e-06,-1.8130149520877593e-06,-7.26428627578687e-05,-0.00011172571037105631,6.713587177431535e-05,0.000113538725323159,-3.2086467971481625e-06,-0.5197638996004592,-1.1841289259474852,-0.664365026347026,0.0,-0.5197837521970534,2.4306264148066248e-06,0.6270437240600586,0.7521467208862305,0.33656919145997044,-0.4713155203828858,0.290474532600129,1.2234622412691643,0.14464494730041372,0.15003762738743165,1.2139458224871393,0.7616924996754622,0.1336536407470703,0.49346065521240234,-0.15682089185301784,-0.730001586056714,0.290474532600129,1.2234622412691643,0.14464494730041372,0.15003762738743165,1.2139458224871393,0.7616924996754622,0.7383558110987245,0.7383713257776332,-0.4457731148487607,0.0,-0.4457731148487607,-0.44576446283956805,-0.44576958602411665,0.0,-0.6430149752641157,-0.6429962519384098,-1.3073800016111417,0.0,-1.3073800016111417,-1.3073514970053548,-1.3073541895634886,0.0,a_to_b,0.7383558110987245,-0.4457731148487607,-0.6430149752641157,-1.3073800016111417,fire,1,1.3813707863628402,1.381367577716043,0.861606886762381,0.0,0.861606886762381,0.8615870341657867,0.8615846035393719,0.0,,,,,,,,,0.8901975794433752,0.45761334515442753,0.20941008439615255,True,True,1.5317640295321815e-08,0.0,2.4306264148066248e-06,True,0.0,0.0,True,3.2086467971481625e-06,True,1.5514678908701285e-05,1.8723325705849447e-05,True,True,4,game,match-lex-2,0.0,True,1.0,True,3,3,1.3813707863628402,0.861606886762381,0.0,0.0,True,True,True,1.0,ok,True,True,True,True,True,True,48.5902099609375,False,game,1,0.8470467480483911,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
5.040759853437701e-06,1.9817548807858516e-05,1.293954834607562e-05,0.00015315967823081807,0.00036980444796629936,0.0003284173172466085,0.9998417995619158,0.9996103780032258,0.9996586431344073,57,0.00347900390625,True,True,True,-3.413924190446913,game,0.6839211359830254,0.6839211359830254,49.56178665161133,49.56178665161133,0.7340537977011448,0.7340537977011448,1.4776788954420815e-05,7.89878849263792e-06,0.0002166447697354813,0.00017525763901579043,-0.00023142155868993708,-0.0001831564275084352,-6.279255648777848e-06,-0.3075902252838496,-0.426279463832703,-0.11868923854885427,0.0,-0.3075796548130114,3.642951666726901e-05,0.7734289169311523,-0.42093753814697266,1.427893225300318,0.577235609503882,-0.654464308369171,-0.9981731476508564,0.18425655013766085,0.2829977511548341,0.8788997234826564,0.712569962989577,0.13454627990722656,-0.8722152709960938,0.7890105882763923,0.12595787665476088,-0.654464308369171,-0.9981731476508564,0.18425655013766085,0.2829977511548341,0.8788997234826564,0.712569962989577,1.3690110133023108,1.3690066341867624,0.9427315494696078,0.0,0.9427315494696078,0.9427345945613155,0.9427070488665024,0.0,0.8814933211755385,0.8814952213156388,0.7628040826266851,0.0,0.7628040826266851,0.7627965572475546,0.7628054410694087,0.0,a_to_b,1.3690110133023108,0.9427315494696078,0.8814933211755394,0.7628040826266851,fire,1,0.4875176921267723,0.48751141287112354,0.1799274668429227,0.0,0.1799274668429227,0.1799380373137609,0.17990160779709363,0.0,,,,,,,,,0.8017834082651221,0.5987216353897017,0.35846766140144415,True,True,2.8354414419140933e-08,0.0,3.642951666726901e-05,True,0.0,0.0,True,6.279255648777848e-06,True,4.379115548402979e-06,1.9001401003748697e-06,True,True,8,game,match-lex-2,0.0,True,1.0,True,3,3,0.48751769212677143,0.1799274668429227,8.881784197001252e-16,0.0,True,True,True,1.0,ok,True,True,True,True,True,True,67.5179214477539,False,game,1,0.7653951957201162,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
5.040759853437701e-06,1.0658408531906565e-05,8.822103958173858e-06,0.00015315967823081807,0.00016235427910520281,0.00013005717044780799,0.9998417995619158,0.999826987312363,0.9998611207255941,172,0.010498046875,True,True,True,-3.413924190446913,game,0.6161909278996957,0.6161909752271293,49.66637420654297,49.6663703918457,0.7027739501687771,0.7027738961912136,5.617648678468864e-06,3.7813441047361568e-06,9.194600874384747e-06,-2.310250778301008e-05,-1.4812249552798029e-05,1.9321163678309716e-05,1.5685730625492056e-05,0.0327180004591181,-0.18908872856792058,-0.2218067290270369,0.0,0.032784062275975856,2.1850394256617278e-05,0.04109668731689453,0.176910400390625,0.13801593962948822,0.30248454050450846,-0.09691925231258125,-0.12557414011387635,0.043324668011873665,0.01723980104141003,0.562453431022654,0.3750945179189506,0.14486026763916016,-0.47208404541015625,0.24177951995175384,-0.3465099052962728,-0.09691925231258125,-0.12557414011387635,0.043324668011873665,0.01723980104141003,0.562453431022654,0.3750945179189506,0.7487922788597476,0.7487810100897789,0.5597035502918288,0.0,0.5597035502918288,0.5597536956793068,0.5597333808791749,0.0,0.05829982974907644,0.05827287524848224,-0.16350689927796047,0.0,-0.16350689927796047,-0.16352281570734029,-0.16352128011321554,0.0,a_to_b,0.7487922788597494,0.5597035502918288,0.05829982974907644,-0.16350689927796047,fire,1,0.6904924491106712,0.6905081348412967,0.7232104495697893,0.0,0.7232104495697893,0.7232765113866471,0.7232546609923904,0.0,,,,,,,,,0.8739555248017827,0.48694188004265754,0.23711239674412393,True,True,1.609219031515188e-08,0.0,2.1850394256617278e-05,True,0.0,0.0,True,1.5685730625492056e-05,True,1.1268769968708625e-05,2.695450059420068e-05,True,True,12,game,match-lex-2,0.0,True,1.0,True,3,3,0.690492449110673,0.7232104495697893,-1.7763568394002505e-15,0.0,True,True,True,1.0,ok,True,True,True,True,True,True,70.67190551757812,False,game,1,0.8437768929853623,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
3.6384378196000735e-06,6.8156949108341955e-06,4.72286799280543e-06,0.00034330911317776927,0.00034989640994075694,0.0005890106089115524,0.9996530524490026,0.9996432878951484,0.9994062665230956,68,0.004150390625,True,True,True,-4.547097466027209,fire,0.5718274688287691,0.5718273910798776,30.184284210205078,30.18428611755371,0.6212009422159472,0.6212009814697111,3.177257091234122e-06,1.0844301732053566e-06,6.587296762987675e-06,0.00024570149573378315,-9.764553854152425e-06,-0.00024678592590698933,-5.882217955388569e-06,-0.8876147956691991,-0.36681178712865403,0.5208070561463778,-2.2324582548804983e-05,-0.8876079802757033,-5.224479654231118e-06,-0.5043306350708008,-0.49770545959472656,0.07784965855164572,0.4459394242370891,-0.5821802936224536,-0.9436448838318157,0.016464565925114735,0.1516907810240561,0.5125914522397985,0.5194556105787446,0.26502418518066406,-0.3383607864379883,0.8472044788031106,0.6052840973938274,-0.5821802936224536,-0.9436448838318157,0.016464565925114735,0.1516907810240561,0.5125914522397985,0.5194556105787446,0.627673825529163,0.6276647300120288,0.2608718984895617,-8.11419421253845e-06,0.26087123422865055,0.26085159065424257,0.26088141807011667,-1.0478573308603245e-05,0.0189905571133977,0.01898734381421896,0.5398034257429956,-1.8956551350868267e-05,0.5397804368995356,0.5397763025141806,0.5398009054504005,-7.829709554485476e-06,b_to_a,0.6276736087016843,0.2608618215730303,0.019005893152587383,0.5398129492989652,game,1,0.6086832684157653,0.6086773861978099,-0.27893152725343384,1.0842357138329817e-05,-0.27890920267088504,-0.27892471185993806,-0.2789194873802838,-2.6488637541177695e-06,,,,,,,,,0.85239344337663,0.5260353642809037,0.27671313413456233,True,True,1.4844639932143182e-08,2.2324582548804983e-05,5.224479654231118e-06,True,1.0842357138329817e-05,2.6488637541177695e-06,True,5.882217955388569e-06,True,9.095517134127817e-06,3.2132991787392484e-06,True,True,4,fire,match-lex-2,-2.0639191530946732e-05,False,0.0,True,3,3,0.6086677155490969,-0.2789511277259349,1.555286666832245e-05,1.9600472501046795e-05,True,True,True,1.0,ok,True,True,True,True,True,True,48.5902099609375,False,fire,1,0.7950574356110366,1.0,0.0,1.0,0.0,1.0,True,True,True,True,True,True,True,True,match,0
3.6384378196000735e-06,1.2008855386251538e-05,7.450866495221814e-06,0.00034330911317776927,0.00034751460735884675,0.00022992086458581952,0.9996530524490026,0.999640476537255,0.9997626282689189,47,0.00286865234375,True,True,True,-4.547097466027209,fire,0.6839211359830254,0.6839211359830254,49.56178665161133,49.56178665161133,0.7340537977011448,0.7340537977011448,8.370417566651466e-06,3.81242867562174e-06,4.2054941810774796e-06,-0.00011338824859194975,-1.2575911747636503e-05,0.00010957581991632992,-3.4889210933641834e-05,-0.06429597003026188,-0.4773139927802461,-0.4130715169860224,-2.5431579224743928e-06,-0.06429797769059853,-1.0931899783628296e-05,1.39231538772583,1.4050335884094238,1.1192717527365232,1.2467959589709636,0.27304363498932105,0.15823762943846376,0.04595876162171994,0.030553389973382146,0.6515047984126988,0.3857391636385694,0.8517017364501953,-0.17909622192382812,0.5786581014608885,-0.33733385136228833,0.27304363498932105,0.15823762943846376,0.04595876162171994,0.030553389973382146,0.6515047984126988,0.3857391636385694,1.194114127987028,1.1940960503454807,0.7167960038717744,-4.280220364805132e-06,0.7167847192179799,0.7167908852824016,0.7167799493689024,-4.473022839235341e-06,0.012129514204623604,0.01214632577400998,-0.40089263988036805,-1.4035285378355411e-05,-0.40090646769208504,-0.4008957508094042,-0.40091761862268704,-2.062519190992873e-05,b_to_a,1.1940899074028,0.7167759146225539,0.012175453761607002,-0.4008960632244154,game,1,1.1819846137824044,1.1819497245714707,1.1176886437521425,9.75506501355028e-06,1.117691186910065,1.1176866360918059,1.1176975679915895,1.615216907069339e-05,,,,,,,,,0.7902870326445088,0.6144424725166997,0.3775394905900238,True,True,2.8389909215243872e-08,2.5431579224743928e-06,1.0931899783628296e-05,True,9.75506501355028e-06,1.615216907069339e-05,True,3.4889210933641834e-05,True,1.807764154726499e-05,1.6811569386376846e-05,True,True,8,fire,match-lex-2,-2.0639191530946732e-05,False,0.0,True,3,3,1.181914453641193,1.1176719778469693,7.016014121141723e-05,1.6665905173240958e-05,True,True,True,1.0,ok,True,True,True,True,True,True,67.5179214477539,False,fire,1,0.7445372114098963,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
3.6384378196000735e-06,9.137544257534075e-06,8.256339453007409e-06,0.00034330911317776927,0.00024340663716628587,0.0001982619578089725,0.9996530524490026,0.9997474558185762,0.9997934817027381,131,0.00799560546875,True,True,True,-4.547097466027209,fire,0.6161909278996957,0.6161909278996957,49.66637420654297,49.66637420654297,0.7027739501687771,0.7027739501687771,5.499106437934001e-06,4.617901633407335e-06,-9.99024760114834e-05,-0.00014504715536879678,9.44033695735591e-05,0.00014042925373547455,7.344872347658793e-06,0.10374864003402706,-0.10141034475938326,-0.20514427322365947,3.1288182160693623e-06,0.10375538694454178,-2.3765783456752843e-06,1.8330073356628418,1.8387408256530762,1.5600906544843713,1.7385309109045899,0.27291668117849,0.1002099147485147,0.06740986545931942,0.0388071973244516,0.6742971078282197,0.3597411823007611,0.16305923461914062,-0.31783008575439453,-0.10985744655932983,-0.4180400005028808,0.27291668117849,0.1002099147485147,0.06740986545931942,0.0388071973244516,0.6742971078282197,0.3597411823007611,0.920868797755169,0.9208566085083945,0.8194263111837046,-9.697010876053014e-06,0.8194208836050318,0.8194215262002871,0.8194221853559736,-1.3161880328738107e-05,-0.34386685138780493,-0.3438863855069272,-0.5490579779932965,-3.201152373399907e-05,-0.5490602767537531,-0.5490695098872287,-0.5490712273098879,-2.0604979601657192e-05,b_to_a,0.9208372494808295,0.8194269047214462,-0.3438977971881556,-0.5490420704118151,game,1,1.264735649142974,1.2647429940153216,1.368484289177001,2.2314512857946056e-05,1.368481160358785,1.3684910360875158,1.3684934126658614,7.443099272919085e-06,,,,,,,,,0.8822300478930201,0.4714755271449534,0.2222891640472253,True,True,1.3138358781973534e-08,3.1288182160693623e-06,2.3765783456752843e-06,True,2.2314512857946056e-05,7.443099272919085e-06,True,7.344872347658793e-06,True,1.218924677459654e-05,1.9534119122255333e-05,True,True,12,fire,match-lex-2,-2.0639191530946732e-05,False,0.0,True,3,3,1.264735046668985,1.3684689751332613,6.024739889198827e-07,1.531404373977807e-05,True,True,True,1.0,ok,True,True,True,True,True,True,70.67190551757812,False,fire,1,0.8573473666174971,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
8.911309822715797e-06,4.4275645139009535e-06,6.4184981163384456e-06,0.00014429996557921237,0.00014421250873124784,0.0002592903340172395,0.9998467887245981,0.9998513599267549,0.9997342911678664,44,0.002685546875,True,True,True,-2.784572990648618,game,0.5705622054274919,0.5705622434028699,32.3403434753418,32.3403434753418,0.650745690103482,0.650745690103482,-4.4837453088148436e-06,-2.4928117063773515e-06,-8.74568479645294e-08,0.00011499036843802714,4.571202156800069e-06,-0.00011249755673170547,1.1906943399253578e-05,-0.21532595751359196,0.371334490319974,0.586660447833566,0.0,-0.21531803194929822,-1.8294464416257483e-05,-0.9808740615844727,-0.11295318603515625,-0.2302635697033022,0.2624869508984222,-0.7506104918812504,-0.3754401369336122,0.005855415826309932,0.002267311241843121,0.9134826894854267,0.6881946733167611,-0.42305469512939453,-0.016013145446777344,0.32755579675177415,0.35942699148680113,-0.7506104918812504,-0.3754401369336122,0.005855415826309932,0.002267311241843121,0.9134826894854267,0.6881946733167611,-0.69947157484585,-0.6994832094822101,-0.328137084525876,0.0,-0.328137084525876,-0.3281485492870573,-0.3281476649629482,0.0,-0.0006062604457728327,-0.0006298020255322001,0.5860541873877931,0.0,0.5860541873877931,0.5860347970623181,0.5860173869220109,0.0,a_to_b,-0.69947157484585,-0.328137084525876,-0.0006062604457728327,0.5860541873877931,fire,1,-0.6988653144000772,-0.6988534074566779,-0.9141912719136691,0.0,-0.9141912719136691,-0.9141833463493754,-0.9141650518849591,0.0,,,,,,,,,0.8739925299438787,0.49009878647426436,0.24019672165300754,True,True,1.4638637655252776e-08,0.0,1.8294464416257483e-05,True,0.0,0.0,True,1.1906943399253578e-05,True,1.163463636011386e-05,2.3541579759367437e-05,True,True,4,game,match-lex-3,0.0,True,1.0,True,3,3,-0.6988653144000772,-0.9141912719136691,0.0,0.0,True,True,True,1.0,ok,True,True,True,True,True,True,49.69736099243164,False,game,1,0.8102784026124131,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
8.911309822715797e-06,1.1967283096336343e-05,7.972768984056437e-06,0.00014429996557921237,0.000243318412387819,0.0001963416935467766,0.9998467887245981,0.9997447143045158,0.9997956855374692,55,0.00335693359375,True,True,True,-2.784572990648618,game,0.5604009570880187,0.5604010230902153,32.38922882080078,32.389225006103516,0.6809790856578041,0.6809790054543182,3.0559732736205465e-06,-9.385408386593598e-07,9.901844680860664e-05,5.2041727967564225e-05,-0.00010207442008225431,-5.1103187128864747e-05,-1.687716123299765e-06,-0.1916302105794685,-0.4061446594103355,-0.21451444883086523,0.0,-0.19163832858132857,-1.7895780047183507e-05,-0.5029640197753906,0.07090091705322266,-0.10739549046778407,0.3431610086255823,-0.39556852930769537,-0.27226009157247333,0.007739644102106163,0.002326304123450029,0.8927730785355258,0.6699424174674194,0.02993011474609375,0.13789081573486328,0.4254986440537003,0.4101509073072229,-0.39556852930769537,-0.27226009157247333,0.007739644102106163,0.002326304123450029,0.8927730785355258,0.6699424174674194,0.2948552811331968,0.2948455977130422,-0.1112893782771387,0.0,-0.1112893782771387,-0.11129392008525052,-0.11130143366694867,0.0,0.5224766973965753,0.522468701692544,0.3079622485657083,0.0,0.3079622485657083,0.30796582475945655,0.3079404153977112,0.0,a_to_b,0.2948552811331968,-0.1112893782771387,0.5224766973965753,0.3079622485657101,fire,1,-0.2276214162633785,-0.2276231039795018,-0.419251626842847,0.0,-0.419251626842847,-0.41925974484470707,-0.4192418490646599,0.0,,,,,,,,,0.8009735042203059,0.5998182566497013,0.3597817799663046,True,True,1.2276566470326031e-08,0.0,1.7895780047183507e-05,True,0.0,0.0,True,1.687716123299765e-06,True,9.683420154615874e-06,7.995704031316109e-06,True,True,8,game,match-lex-3,0.0,True,1.0,True,3,3,-0.2276214162633785,-0.4192516268428488,0.0,1.7763568394002505e-15,True,True,True,1.0,ok,True,True,True,True,True,True,47.56273651123047,False,game,1,0.7643652822418738,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
8.911309822715797e-06,6.75271189678643e-06,1.0758160090401775e-05,0.00014429996557921237,0.000165460624118127,0.0001552755070584046,0.9998467887245981,0.9998277866639851,0.9998339663328512,167,0.01019287109375,True,True,True,-2.784572990648618,game,0.6349078641671931,0.6349078641671931,46.006412506103516,46.006412506103516,0.759020105908948,0.759020105908948,-2.158597925929367e-06,1.8468502676859783e-06,2.1160658538914637e-05,1.0975541479192223e-05,-1.90020606130048e-05,-1.2822391746936113e-05,4.9833770887630635e-08,0.5292525998923097,0.4657203581100742,-0.06353224178223371,0.0,0.5292343257834666,7.012970964836995e-06,-0.09771537780761719,0.09519577026367188,-0.23486855459566236,0.07648836122935343,0.13715317678801497,0.018707409034242062,0.002545787022742137,0.0017615788781910218,0.5629476116419254,0.4540220062754842,0.3298826217651367,-0.004389762878417969,0.19272944497709155,-0.023097171912736414,0.13715317678801497,0.018707409034242062,0.002545787022742137,0.0017615788781910218,0.5629476116419254,0.4540220062754842,-0.27737704990850354,-0.2773819995377522,0.18834330820157064,0.0,0.18834330820157064,0.18833503810489916,0.18831803068033537,0.0,0.1368390185295958,0.13683401906657622,0.0733067767473603,0.0,0.0733067767473603,0.07331678075953185,0.0733067863059329,0.0,a_to_b,-0.27737704990850354,0.18834330820157064,0.1368390185295958,0.07330677674736208,fire,1,-0.4142160684380993,-0.41421601860432844,0.11503653145421033,0.0,0.11503653145421033,0.1150182573453673,0.11501124437440247,0.0,,,,,,,,,0.8873346734313634,0.46135203961283455,0.21284583601566445,True,True,1.162178615519045e-08,0.0,7.012970964836995e-06,True,0.0,0.0,True,4.9833770887630635e-08,True,4.949629248685028e-06,4.999463019572659e-06,True,True,12,game,match-lex-3,0.0,True,1.0,True,3,3,-0.4142160684380993,0.11503653145420856,0.0,1.7763568394002505e-15,True,True,True,1.0,ok,True,True,True,True,True,True,60.6129035949707,False,game,1,0.8728816752230003,1.0,0.0,1.0,0.0,1.0,True,True,True,True,True,True,True,True,match,0
8.517074215281934e-06,1.0489446361977539e-05,1.0787198210031631e-05,0.0016354633535532782,0.0023102649543998714,0.0016701930232793675,0.9983560195722315,0.9976792455992382,0.9983190197785106,75,0.00457763671875,True,True,True,-5.257635194346881,fire,0.5705622054274919,0.5705622054274919,32.3403434753418,32.3403434753418,0.650745690103482,0.650745690103482,1.972372146695605e-06,2.270123994749698e-06,0.0006748016008465932,3.472966972608931e-05,-0.0006767739729933719,-3.699979372095985e-05,-1.1628226914695006e-06,0.3524200761355285,0.02799043680288449,-0.32442301427918885,-1.3284077130748528e-05,0.35244148862094526,-8.939997815815559e-06,-0.1335468292236328,0.6176095008850098,0.9903664759394459,1.3266600962398716,-1.1239133051631178,-0.7090505953549027,0.09360208434075486,0.143167163931456,0.6356161215138052,0.5812782967376388,-0.8296270370483398,-0.7029218673706055,0.2942862681147389,0.006128727984256344,-1.1239133051631178,-0.7090505953549027,0.09360208434075486,0.143167163931456,0.6356161215138052,0.5812782967376388,0.2082725865441457,0.20827364430368078,0.2362904441450091,8.158048206752255e-06,0.23629316071486706,0.23630039107299794,0.23630180474493834,-4.428040295323399e-06,0.34541817195859714,0.3454203925408237,0.021015953423932032,1.569200781936786e-05,0.021005385916659236,0.021004487866504107,0.02099696154062869,-2.129873001521787e-05,b_to_a,0.2082967634171773,0.23628720022006178,0.34543605596205396,0.021013041682865108,game,1,-0.13714558541445143,-0.1371467482371429,0.21527449072107707,-7.533959612615604e-06,0.21528777479820782,0.21529590320649383,0.21530484320430965,1.687068971989447e-05,,,,,,,,,0.8536087925430809,0.5219310329686657,0.2724119857008457,True,True,1.665556867527161e-08,1.3284077130748528e-05,8.939997815815559e-06,True,7.533959612615604e-06,1.687068971989447e-05,True,1.1628226914695006e-06,True,1.0577595350724778e-06,2.2205822265419783e-06,True,True,4,fire,match-lex-3,-2.663439916084087e-05,False,0.0,True,3,3,-0.13713929254487667,0.21527415853719667,-6.2928695747643815e-06,3.321838804026811e-07,True,True,True,1.0,ok,True,True,True,True,True,True,49.69736099243164,False,fire,1,0.8210502136502947,1.0,0.0,1.0,0.0,1.0,True,True,True,True,True,True,True,True,match,0
8.517074215281934e-06,1.8994395619336764e-05,1.2474279381007996e-05,0.0016354633535532782,0.002008321020812394,0.0012481877732165537,0.9983560195722315,0.9979726845835682,0.9987393379474024,57,0.00347900390625,True,True,True,-5.257635194346881,fire,0.5604009570880187,0.5604010627100511,32.38922882080078,32.389225006103516,0.6809790856578041,0.6809790054543182,1.047732140405483e-05,3.957205165726062e-06,0.0003728576672591157,-0.0003872755803367245,-0.0003833349886632753,0.0003833183751709157,-1.0162628780285843e-05,0.05513818226834122,-0.4204750933320138,-0.47560634203649066,-1.579754683866952e-05,0.05515347144992422,-1.2971570209074912e-06,0.6484026908874512,1.4862523078918457,0.8480895054905293,1.5435627630015443,-0.19968681460311544,-0.05731045510969679,0.07365054618202833,0.27827346962043514,0.5143947399763152,0.4167468015964391,0.17153549194335938,-0.3937215805053711,0.3712223065464375,-0.33641112539567253,-0.19968681460311544,-0.05731045510969679,0.07365054618202833,0.27827346962043514,0.5143947399763152,0.4167468015964391,0.8020830645924981,0.8020641094018064,0.38160432888368767,-1.243186313004685e-05,0.3815962544078655,0.3816162689237359,0.3816072432587365,-2.6653176696811443e-06,0.2053908199841974,0.20538202742228595,-0.2702260979929543,-1.9961920269651046e-05,-0.2702499700156151,-0.27022944713448904,-0.27023976995650933,9.72018660405638e-06,b_to_a,0.8020710883486171,0.38159599501660324,0.20537289910535783,-0.27023344293113283,game,1,0.5966922446083007,0.5966820819795204,0.6518304268766419,7.530057139604196e-06,0.6518462244234806,0.6518457160582249,0.6518470132152459,-1.2385504273737524e-05,,,,,,,,,0.7951886268439198,0.6075540899781701,0.3691220076624212,True,True,1.4168264303433626e-08,1.579754683866952e-05,1.2971570209074912e-06,True,7.530057139604196e-06,1.2385504273737524e-05,True,1.0162628780285843e-05,True,1.8955190691727353e-05,8.79256191144151e-06,True,True,8,fire,match-lex-3,-2.663439916084087e-05,False,0.0,True,3,3,0.5966981892432592,0.6518294379477361,-5.944634958510164e-06,9.889289058762074e-07,True,True,True,1.0,ok,True,True,True,True,True,True,47.56273651123047,False,fire,1,0.7571487492283557,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,True,match,0
